strut_id,junction0,junction1,unit_cell_edge_idx,unit_cell_ids,design_thickness,start_x,start_y,start_z,end_x,end_y,end_z,shaft_sample_count,mask_occupancy,centerline_coverage,raw_ct_score,equivalent_thickness_um,thickness_score,longest_internal_gap_voxels,continuity_score,density_score,otsu_threshold,density_threshold,classification
8445,4757,4759,7,339,0.1,612.48876,168.82088,381.98991,573.20136,208.50983,381.84795,49,0.24656393,1,0.22356568,132.28757,0.37796447,0,1,0.38553,0.40911171,0.35911171,uncertain
8446,4757,4754,26,339,0.1,612.48876,168.82088,381.98991,572.96831,169.13109,421.44584,49,0.65014577,1,0.61793181,273.86128,0.7824608,0,1,0.72603848,0.40911171,0.35911171,present
8447,4758,4755,21,339,0.1,572.79959,129.53353,382.06644,573.03264,168.91227,342.46855,49,0.27488546,1,0.2745211,150,0.42857143,0,1,0.42196483,0.40911171,0.35911171,uncertain
8448,4758,4757,6,339,0.1,572.79959,129.53353,382.06644,612.48876,168.82088,381.98991,49,0.31445231,1,0.28178205,165.83124,0.47380354,0,1,0.44732119,0.40911171,0.35911171,uncertain
8449,4758,4754,25,339,0.1,572.79959,129.53353,382.06644,572.96831,169.13109,421.44584,49,0.27197001,1,0.27973688,141.42136,0.40406102,0,1,0.41652732,0.40911171,0.35911171,uncertain
8450,4759,4754,27,339,0.1,573.20136,208.50983,381.84795,572.96831,169.13109,421.44584,49,0.29612661,1,0.30060801,158.11388,0.45175395,0,1,0.44195888,0.40911171,0.35911171,uncertain
8451,4759,4755,23,339,0.1,573.20136,208.50983,381.84795,573.03264,168.91227,342.46855,49,0.28529779,1,0.29664296,150,0.42857143,0,1,0.43172508,0.40911171,0.35911171,uncertain
8452,4760,4769,1,340,0.1,612.32004,129.22333,342.61051,652.00921,168.51068,342.53399,46,0.35714286,1,0.30879504,173.20508,0.49487166,0,1,0.47349929,0.40911171,0.35911171,present
8453,4761,4769,2,340,0.1,691.29661,128.82174,342.67596,652.00921,168.51068,342.53399,46,0.15616681,1,0.16458852,86.60254,0.24743583,0,1,0.30808556,0.40911171,0.35911171,low_density
8454,4762,4769,3,340,0.1,691.69838,207.79803,342.45747,652.00921,168.51068,342.53399,46,0.30346051,1,0.2745195,161.97256,0.46277875,0,1,0.43908869,0.40911171,0.35911171,uncertain
8455,4763,4769,0,340,0.1,612.72181,208.19962,342.39203,652.00921,168.51068,342.53399,46,0.2094055,1,0.20207078,100,0.28571429,0,1,0.34487145,0.40911171,0.35911171,low_density
8456,4760,4770,13,340,0.1,612.32004,129.22333,342.61051,612.48876,168.82088,381.98991,47,0.2566218,1,0.26661613,132.28757,0.37796447,0,1,0.4014625,0.40911171,0.35911171,uncertain
8457,4763,4770,12,340,0.1,612.72181,208.19962,342.39203,612.48876,168.82088,381.98991,47,0.1845419,1,0.21260463,111.8034,0.31943828,0,1,0.34900353,0.40911171,0.35911171,low_density
8458,4764,4770,28,340,0.1,612.65748,208.41844,421.36931,612.48876,168.82088,381.98991,36,0.15873016,1,0.18416875,100,0.28571429,0,1,0.32429824,0.40911171,0.35911171,low_density
8459,4765,4770,29,340,0.1,612.25571,129.44215,421.5878,612.48876,168.82088,381.98991,38,0.25832438,1,0.26209002,150,0.42857143,0,1,0.41326718,0.40911171,0.35911171,uncertain
8460,4760,4772,14,340,0.1,612.32004,129.22333,342.61051,651.77616,129.13194,382.13188,49,0.22365681,1,0.24218286,150,0.42857143,0,1,0.39689476,0.40911171,0.35911171,uncertain
8461,4761,4772,15,340,0.1,691.29661,128.82174,342.67596,651.77616,129.13194,382.13188,37,0.51020408,1,0.51814276,239.79158,0.68511879,0,1,0.62978375,0.40911171,0.35911171,present
8462,4765,4772,30,340,0.1,612.25571,129.44215,421.5878,651.77616,129.13194,382.13188,41,0.60627178,1,0.56794281,259.80762,0.74230749,0,1,0.68784125,0.40911171,0.35911171,present
8463,4766,4772,31,340,0.1,691.23228,129.04055,421.65325,651.77616,129.13194,382.13188,49,0.16534777,1,0.19301323,122.47449,0.34992711,0,1,0.34499008,0.40911171,0.35911171,low_density
8464,4770,4768,24,340,0.1,612.48876,168.82088,381.98991,651.94488,168.7295,421.51128,49,0.23948355,1,0.26241416,158.11388,0.45175395,0,1,0.4135078,0.40911171,0.35911171,uncertain
8465,4770,4769,20,340,0.1,612.48876,168.82088,381.98991,652.00921,168.51068,342.53399,49,0.61890879,1,0.59574695,259.80762,0.74230749,0,1,0.69997359,0.40911171,0.35911171,present
8466,4770,4773,4,340,0.1,612.48876,168.82088,381.98991,652.17793,208.10824,381.91339,41,0.28272773,1,0.26429972,150,0.42857143,0,1,0.42125109,0.40911171,0.35911171,uncertain
8467,4770,4772,5,340,0.1,612.48876,168.82088,381.98991,651.77616,129.13194,382.13188,40,0.19285714,1,0.18941473,122.47449,0.34992711,0,1,0.35216334,0.40911171,0.35911171,low_density
8468,4771,4769,22,340,0.1,691.46533,168.41929,382.05536,652.00921,168.51068,342.53399,49,0.1699292,1,0.19077405,122.47449,0.34992711,0,1,0.34569275,0.40911171,0.35911171,low_density
8469,4771,4773,7,340,0.1,691.46533,168.41929,382.05536,652.17793,208.10824,381.91339,39,0.12454212,0.94871795,0.14216227,70.710678,0.20203051,2,0.90006575,0.26552881,0.40911171,0.35911171,low_density
8470,4771,4768,26,340,0.1,691.46533,168.41929,382.05536,651.94488,168.7295,421.51128,49,0.48104956,1,0.48938183,212.13203,0.60609153,0,1,0.5926523,0.40911171,0.35911171,present
8471,4772,4769,21,340,0.1,651.77616,129.13194,382.13188,652.00921,168.51068,342.53399,41,0.21154803,1,0.21931604,100,0.28571429,0,1,0.35068779,0.40911171,0.35911171,low_density
8472,4772,4771,6,340,0.1,651.77616,129.13194,382.13188,691.46533,168.41929,382.05536,40,0.26428571,1,0.25052074,150,0.42857143,0,1,0.41158479,0.40911171,0.35911171,uncertain
8473,4772,4768,25,340,0.1,651.77616,129.13194,382.13188,651.94488,168.7295,421.51128,39,0.19152276,1,0.21438198,100,0.28571429,0,1,0.34319999,0.40911171,0.35911171,low_density
8474,4773,4768,27,340,0.1,652.17793,208.10824,381.91339,651.94488,168.7295,421.51128,39,0.18105704,1,0.19468852,111.8034,0.31943828,0,1,0.34258324,0.40911171,0.35911171,low_density
8475,4773,4769,23,340,0.1,652.17793,208.10824,381.91339,652.00921,168.51068,342.53399,37,0.16326531,1,0.18625526,100,0.28571429,0,1,0.32628474,0.40911171,0.35911171,low_density
8476,4774,4783,1,341,0.1,691.29661,128.82174,342.67596,730.98578,168.10909,342.59944,46,0.30124224,1,0.27987756,154.05694,0.44016269,0,1,0.43437661,0.40911171,0.35911171,uncertain
8477,4775,4783,2,341,0.1,770.27318,128.42014,342.7414,730.98578,168.10909,342.59944,38,0.033834586,0.47368421,0.075068735,86.60254,0.24743583,16,0.27423823,0.13566569,0.40911171,0.35911171,broken
8478,4776,4783,3,341,0.1,770.67495,207.39644,342.52291,730.98578,168.10909,342.59944,41,0.24987556,1,0.23011933,132.28757,0.37796447,0,1,0.38848959,0.40911171,0.35911171,uncertain
8479,4777,4783,0,341,0.1,691.69838,207.79803,342.45747,730.98578,168.10909,342.59944,46,0.11002662,0.69565217,0.13113544,86.60254,0.24743583,13,0.49905482,0.2090658,0.40911171,0.35911171,broken
8480,4774,4784,13,341,0.1,691.29661,128.82174,342.67596,691.46533,168.41929,382.05536,46,0.1823425,1,0.20436629,70.710678,0.20203051,0,1,0.31652027,0.40911171,0.35911171,low_density
8481,4777,4784,12,341,0.1,691.69838,207.79803,342.45747,691.46533,168.41929,382.05536,49,0.13036235,1,0.1587431,50,0.14285714,0,1,0.27244592,0.40911171,0.35911171,low_density
8482,4778,4784,28,341,0.1,691.63405,208.01685,421.43476,691.46533,168.41929,382.05536,49,0.13619325,0.40816327,0.15714367,129.05694,0.36873412,18,0.25822574,0.21891847,0.40911171,0.35911171,broken
8483,4779,4784,29,341,0.1,691.23228,129.04055,421.65325,691.46533,168.41929,382.05536,49,0.1936693,1,0.21026347,100,0.28571429,0,1,0.3426084,0.40911171,0.35911171,low_density
8484,4775,4785,16,341,0.1,770.27318,128.42014,342.7414,770.4419,168.0177,382.1208,44,0.012059369,0.25,0.030782146,86.60254,0.24743583,0,0.25,0.11221141,0.40911171,0.35911171,low_density
8485,4776,4785,17,341,0.1,770.67495,207.39644,342.52291,770.4419,168.0177,382.1208,35,0.0011661808,0.057142857,0.025244576,50,0.14285714,0,0.057142857,0.052208941,0.40911171,0.35911171,low_density
8486,4780,4785,32,341,0.1,770.20885,128.63896,421.71869,770.4419,168.0177,382.1208,47,0.015197568,0.74468085,0.050634982,50,0.14285714,3,0.69714803,0.16003626,0.40911171,0.35911171,low_density
8487,4781,4785,33,341,0.1,770.61062,207.61526,421.5002,770.4419,168.0177,382.1208,35,0,0,0.015896712,0,0,0,0,0.0047690136,0.40911171,0.35911171,missing
8488,4774,4786,14,341,0.1,691.29661,128.82174,342.67596,730.75273,128.73035,382.19733,49,0.088296543,0.69387755,0.11796029,86.60254,0.24743583,8,0.58059142,0.21082472,0.40911171,0.35911171,low_density
8489,4775,4786,15,341,0.1,770.27318,128.42014,342.7414,730.75273,128.73035,382.19733,34,0.20588235,0.70588235,0.22558247,173.20508,0.49487166,8,0.53979239,0.33412622,0.40911171,0.35911171,low_density
8490,4779,4786,30,341,0.1,691.23228,129.04055,421.65325,730.75273,128.73035,382.19733,37,0.44070601,1,0.45308895,217.94495,0.62269985,0,1,0.57381345,0.40911171,0.35911171,present
8491,4780,4786,31,341,0.1,770.20885,128.63896,421.71869,730.75273,128.73035,382.19733,49,0.056226572,0.69387755,0.091922528,70.710678,0.20203051,6,0.60891295,0.1862893,0.40911171,0.35911171,low_density
8492,4784,4782,24,341,0.1,691.46533,168.41929,382.05536,730.92145,168.32791,421.57673,49,0.087463557,0.67346939,0.12405312,86.60254,0.24743583,10,0.53602666,0.20571796,0.40911171,0.35911171,broken
8493,4784,4783,20,341,0.1,691.46533,168.41929,382.05536,730.98578,168.10909,342.59944,49,0.55393586,1,0.5495981,234.52079,0.67005939,0,1,0.64857504,0.40911171,0.35911171,present
8494,4784,4787,4,341,0.1,691.46533,168.41929,382.05536,731.1545,207.70664,381.97884,45,0.31836735,1,0.30000803,141.42136,0.40406102,0,1,0.43652787,0.40911171,0.35911171,uncertain
8495,4784,4786,5,341,0.1,691.46533,168.41929,382.05536,730.75273,128.73035,382.19733,48,0.11267007,0.64583333,0.13597156,50,0.14285714,3,0.60546875,0.20112709,0.40911171,0.35911171,low_density
8496,4785,4783,22,341,0.1,770.4419,168.0177,382.1208,730.98578,168.10909,342.59944,49,0.03331945,0.42857143,0.072941882,86.60254,0.24743583,12,0.32361516,0.14227963,0.40911171,0.35911171,broken
8497,4785,4787,7,341,0.1,770.4419,168.0177,382.1208,731.1545,207.70664,381.97884,48,0.041666667,0.35416667,0.084318612,50,0.14285714,15,0.24348958,0.11003331,0.40911171,0.35911171,broken
8498,4785,4782,26,341,0.1,770.4419,168.0177,382.1208,730.92145,168.32791,421.57673,49,0.30820491,1,0.32576313,173.20508,0.49487166,0,1,0.46390833,0.40911171,0.35911171,present
8499,4786,4783,21,341,0.1,730.75273,128.73035,382.19733,730.98578,168.10909,342.59944,44,0.14424861,0.86363636,0.16248691,50,0.14285714,5,0.76549587,0.24255932,0.40911171,0.35911171,low_density
8500,4786,4785,6,341,0.1,730.75273,128.73035,382.19733,770.4419,168.0177,382.1208,44,0.23237477,1,0.21878018,132.28757,0.37796447,0,1,0.3798376,0.40911171,0.35911171,uncertain
8501,4786,4782,25,341,0.1,730.75273,128.73035,382.19733,730.92145,168.32791,421.57673,49,0.15077051,0.32653061,0.16263471,259.62912,0.74179749,18,0.20658059,0.31045803,0.40911171,0.35911171,broken
8502,4787,4782,27,341,0.1,731.1545,207.70664,381.97884,730.92145,168.32791,421.57673,44,0.12198516,0.95454545,0.15669419,50,0.14285714,1,0.93285124,0.25924578,0.40911171,0.35911171,low_density
8503,4787,4783,23,341,0.1,731.1545,207.70664,381.97884,730.98578,168.10909,342.59944,49,0.14452312,0.32653061,0.16110658,240.69514,0.68770039,30,0.12661391,0.28260609,0.40911171,0.35911171,broken
8504,4788,4797,1,342,0.1,59.885815,211.01076,341.93391,99.574986,250.29811,341.85739,39,0.38670853,1,0.30688867,200,0.57142857,0,1,0.5009363,0.40911171,0.35911171,present
8505,4789,4797,2,342,0.1,138.86239,210.60917,341.99936,99.574986,250.29811,341.85739,46,0.52795031,1,0.40221682,234.52079,0.67005939,0,1,0.59656499,0.40911171,0.35911171,present
8506,4790,4797,3,342,0.1,139.26416,289.58546,341.78087,99.574986,250.29811,341.85739,49,0.41774261,1,0.32869142,200,0.57142857,0,1,0.51678735,0.40911171,0.35911171,present
8507,4791,4797,0,342,0.1,60.287586,289.98705,341.71542,99.574986,250.29811,341.85739,39,0.54317111,1,0.42168267,239.79158,0.68511879,0,1,0.61073583,0.40911171,0.35911171,present
8508,4788,4798,13,342,0.1,59.885815,211.01076,341.93391,60.054535,250.60832,381.31331,42,0.31632653,1,0.31921153,193.64917,0.55328334,0,1,0.47898225,0.40911171,0.35911171,present
8509,4791,4798,12,342,0.1,60.287586,289.98705,341.71542,60.054535,250.60832,381.31331,43,0.31514001,1,0.30233641,193.64917,0.55328334,0,1,0.47356376,0.40911171,0.35911171,present
8510,4792,4798,28,342,0.1,60.223254,290.20587,420.69271,60.054535,250.60832,381.31331,49,0.29446064,1,0.29027084,193.64917,0.55328334,0,1,0.46374028,0.40911171,0.35911171,present
8511,4793,4798,29,342,0.1,59.821483,211.22958,420.9112,60.054535,250.60832,381.31331,36,0.35147392,1,0.32664669,206.15528,0.58901509,0,1,0.50068996,0.40911171,0.35911171,present
8512,4788,4800,14,342,0.1,59.885815,211.01076,341.93391,99.341935,210.91937,381.45528,36,0.59410431,1,0.54401333,257.3793,0.73536942,0,1,0.67527765,0.40911171,0.35911171,present
8513,4789,4800,15,342,0.1,138.86239,210.60917,341.99936,99.341935,210.91937,381.45528,42,0.49562682,1,0.48048616,239.79158,0.68511879,0,1,0.61411359,0.40911171,0.35911171,present
8514,4793,4800,30,342,0.1,59.821483,211.22958,420.9112,99.341935,210.91937,381.45528,44,0.50046382,1,0.47932402,254.95098,0.72843136,0,1,0.62604419,0.40911171,0.35911171,present
8515,4794,4800,31,342,0.1,138.79805,210.82799,420.97665,99.341935,210.91937,381.45528,42,0.60932945,1,0.55791949,269.25824,0.76930926,0,1,0.69250199,0.40911171,0.35911171,present
8516,4798,4796,24,342,0.1,60.054535,250.60832,381.31331,99.510654,250.51693,420.83468,48,0.63945578,1,0.57849127,282.84271,0.80812204,0,1,0.71741462,0.40911171,0.35911171,present
8517,4798,4797,20,342,0.1,60.054535,250.60832,381.31331,99.574986,250.29811,341.85739,49,0.44439817,1,0.4440133,212.13203,0.60609153,0,1,0.56804632,0.40911171,0.35911171,present
8518,4798,4801,4,342,0.1,60.054535,250.60832,381.31331,99.743705,289.89567,381.23679,47,0.34042553,1,0.28090563,187.08287,0.53452248,0,1,0.47002997,0.40911171,0.35911171,present
8519,4798,4800,5,342,0.1,60.054535,250.60832,381.31331,99.341935,210.91937,381.45528,49,0.48896293,1,0.38810581,229.12878,0.65465367,0,1,0.57678404,0.40911171,0.35911171,present
8520,4799,4797,22,342,0.1,139.03111,250.20673,381.37876,99.574986,250.29811,341.85739,49,0.74885464,1,0.66364099,300,0.85714286,0,1,0.78803441,0.40911171,0.35911171,present
8521,4799,4801,7,342,0.1,139.03111,250.20673,381.37876,99.743705,289.89567,381.23679,49,0.50187422,1,0.39905563,229.12878,0.65465367,0,1,0.58394237,0.40911171,0.35911171,present
8522,4799,4796,26,342,0.1,139.03111,250.20673,381.37876,99.510654,250.51693,420.83468,49,0.59100375,1,0.56246069,264.57513,0.75592895,0,1,0.68502157,0.40911171,0.35911171,present
8523,4800,4797,21,342,0.1,99.341935,210.91937,381.45528,99.574986,250.29811,341.85739,46,0.49467613,1,0.44900741,234.52079,0.67005939,0,1,0.60061991,0.40911171,0.35911171,present
8524,4800,4799,6,342,0.1,99.341935,210.91937,381.45528,139.03111,250.20673,381.37876,48,0.37585034,1,0.30244701,187.08287,0.53452248,0,1,0.48711983,0.40911171,0.35911171,present
8525,4800,4796,25,342,0.1,99.341935,210.91937,381.45528,99.510654,250.51693,420.83468,49,0.44731362,1,0.42119833,212.13203,0.60609153,0,1,0.56207647,0.40911171,0.35911171,present
8526,4801,4796,27,342,0.1,99.743705,289.89567,381.23679,99.510654,250.51693,420.83468,46,0.55767524,1,0.50152022,250,0.71428571,0,1,0.64633007,0.40911171,0.35911171,present
8527,4801,4797,23,342,0.1,99.743705,289.89567,381.23679,99.574986,250.29811,341.85739,49,0.49479384,1,0.46814052,223.6068,0.63887656,0,1,0.59859945,0.40911171,0.35911171,present
8528,4802,4811,1,343,0.1,138.86239,210.60917,341.99936,178.55156,249.89652,341.92284,49,0.49479384,1,0.3783802,223.6068,0.63887656,0,1,0.57167135,0.40911171,0.35911171,present
8529,4803,4811,2,343,0.1,217.83896,210.20758,342.0648,178.55156,249.89652,341.92284,45,0.48027211,1,0.37050665,229.12878,0.65465367,0,1,0.56889705,0.40911171,0.35911171,present
8530,4804,4811,3,343,0.1,218.24073,289.18387,341.84631,178.55156,249.89652,341.92284,42,0.4548105,1,0.35235099,212.13203,0.60609153,0,1,0.54367133,0.40911171,0.35911171,present
8531,4805,4811,0,343,0.1,139.26416,289.58546,341.78087,178.55156,249.89652,341.92284,49,0.48271554,1,0.36945854,223.6068,0.63887656,0,1,0.56537136,0.40911171,0.35911171,present
8532,4802,4812,13,343,0.1,138.86239,210.60917,341.99936,139.03111,250.20673,381.37876,48,0.51147959,1,0.48137418,234.52079,0.67005939,0,1,0.61537098,0.40911171,0.35911171,present
8533,4805,4812,12,343,0.1,139.26416,289.58546,341.78087,139.03111,250.20673,381.37876,49,0.55268638,1,0.49632002,244.94897,0.69985421,0,1,0.63966547,0.40911171,0.35911171,present
8534,4806,4812,28,343,0.1,139.19982,289.80428,420.75816,139.03111,250.20673,381.37876,37,0.47214562,1,0.45910816,223.6068,0.63887656,0,1,0.58909527,0.40911171,0.35911171,present
8535,4807,4812,29,343,0.1,138.79805,210.82799,420.97665,139.03111,250.20673,381.37876,48,0.55442177,1,0.50431948,247.47449,0.70706996,0,1,0.64438986,0.40911171,0.35911171,present
8536,4802,4814,14,343,0.1,138.86239,210.60917,341.99936,178.31851,210.51778,381.52072,42,0.78522838,1,0.6608482,306.17941,0.87479832,0,1,0.80252255,0.40911171,0.35911171,present
8537,4803,4814,15,343,0.1,217.83896,210.20758,342.0648,178.31851,210.51778,381.52072,42,0.62827988,1,0.57526609,273.86128,0.7824608,0,1,0.70667899,0.40911171,0.35911171,present
8538,4807,4814,30,343,0.1,138.79805,210.82799,420.97665,178.31851,210.51778,381.52072,43,0.63217845,1,0.58379241,269.25824,0.76930926,0,1,0.70711857,0.40911171,0.35911171,present
8539,4808,4814,31,343,0.1,217.77462,210.4264,421.04209,178.31851,210.51778,381.52072,46,0.70807453,1,0.61942195,291.54759,0.83299313,0,1,0.75649723,0.40911171,0.35911171,present
8540,4812,4810,24,343,0.1,139.03111,250.20673,381.37876,178.48722,250.11534,420.90012,49,0.74260725,1,0.65587296,295.80399,0.84515425,0,1,0.78083262,0.40911171,0.35911171,present
8541,4812,4811,20,343,0.1,139.03111,250.20673,381.37876,178.55156,249.89652,341.92284,49,0.59266972,1,0.54686016,273.86128,0.7824608,0,1,0.68747416,0.40911171,0.35911171,present
8542,4812,4815,4,343,0.1,139.03111,250.20673,381.37876,178.72028,289.49408,381.30224,40,0.36377551,1,0.29410432,187.08287,0.53452248,0,1,0.48099457,0.40911171,0.35911171,present
8543,4812,4814,5,343,0.1,139.03111,250.20673,381.37876,178.31851,210.51778,381.52072,37,0.5157198,1,0.38886823,229.12878,0.65465367,0,1,0.58503983,0.40911171,0.35911171,present
8544,4813,4811,22,343,0.1,218.00768,249.80513,381.4442,178.55156,249.89652,341.92284,49,0.73427738,1,0.65564267,295.80399,0.84515425,0,1,0.77826458,0.40911171,0.35911171,present
8545,4813,4815,7,343,0.1,218.00768,249.80513,381.4442,178.72028,289.49408,381.30224,38,0.47851772,1,0.3570284,223.6068,0.63887656,0,1,0.56038298,0.40911171,0.35911171,present
8546,4813,4810,26,343,0.1,218.00768,249.80513,381.4442,178.48722,250.11534,420.90012,49,0.44064973,0.91836735,0.41603447,239.79158,0.68511879,4,0.84339858,0.55479474,0.40911171,0.35911171,present
8547,4814,4811,21,343,0.1,178.31851,210.51778,381.52072,178.55156,249.89652,341.92284,38,0.57572503,1,0.52161021,247.47449,0.70706996,0,1,0.65596806,0.40911171,0.35911171,present
8548,4814,4813,6,343,0.1,178.31851,210.51778,381.52072,218.00768,249.80513,381.4442,40,0.38112245,1,0.31397631,187.08287,0.53452248,0,1,0.49216025,0.40911171,0.35911171,present
8549,4814,4810,25,343,0.1,178.31851,210.51778,381.52072,178.48722,250.11534,420.90012,38,0.53168636,1,0.49729739,239.79158,0.68511879,0,1,0.62997482,0.40911171,0.35911171,present
8550,4815,4810,27,343,0.1,178.72028,289.49408,381.30224,178.48722,250.11534,420.90012,38,0.60741139,1,0.5452399,262.19138,0.74911822,0,1,0.68307494,0.40911171,0.35911171,present
8551,4815,4811,23,343,0.1,178.72028,289.49408,381.30224,178.55156,249.89652,341.92284,37,0.5394374,1,0.49198495,244.94897,0.69985421,0,1,0.63439026,0.40911171,0.35911171,present
8552,4816,4825,1,344,0.1,217.83896,210.20758,342.0648,257.52813,249.49493,341.98828,42,0.44849368,1,0.33662933,212.13203,0.60609153,0,1,0.53705979,0.40911171,0.35911171,present
8553,4817,4825,2,344,0.1,296.81553,209.80599,342.13025,257.52813,249.49493,341.98828,42,0.48542274,1,0.37387039,223.6068,0.63887656,0,1,0.56750708,0.40911171,0.35911171,present
8554,4818,4825,3,344,0.1,297.2173,288.78228,341.91176,257.52813,249.49493,341.98828,43,0.42524917,1,0.3276978,212.13203,0.60609153,0,1,0.52740697,0.40911171,0.35911171,present
