slice_index,low_density_strut_count,strut_ids
418,78,8254;8262;8263;8266;8271;8272;8281;8282;8458;8463;8473;8474;8483;8486;8491;8502;8679;8683;8684;8693;8694;8703;8706;8711;8722;8903;8904;8913;8914;8922;8923;8932;8942;9118;9123;9133;9143;9152;9162;9170;9320;9343;9344;9353;9362;9363;9366;9372;9382;9558;9563;9564;9573;9586;9602;9610;9759;9778;9783;9784;9793;9802;9803;9806;9812;10003;10017;10026;10027;10030;10031;10036;10045;10046;10054;10058;10068;10078
419,78,8254;8262;8263;8266;8271;8272;8281;8282;8458;8463;8473;8474;8483;8486;8491;8502;8679;8683;8684;8693;8694;8703;8706;8711;8722;8903;8904;8913;8914;8922;8923;8932;8942;9118;9123;9133;9143;9152;9162;9170;9320;9343;9344;9353;9362;9363;9366;9372;9382;9558;9563;9564;9573;9586;9602;9610;9759;9778;9783;9784;9793;9802;9803;9806;9812;10003;10017;10026;10027;10030;10031;10036;10045;10046;10054;10058;10068;10078
420,121,8254;8262;8263;8266;8271;8272;8281;8282;8458;8463;8473;8474;8483;8486;8491;8502;8679;8683;8684;8693;8694;8703;8706;8711;8722;8903;8904;8913;8914;8922;8923;8932;8942;9118;9123;9133;9143;9152;9162;9170;9320;9343;9344;9353;9362;9363;9366;9372;9382;9558;9563;9564;9573;9586;9602;9610;9759;9778;9783;9784;9793;9802;9803;9806;9812;10003;10017;10026;10027;10030;10031;10036;10045;10046;10054;10058;10068;10078;11351;11545;11547;11569;11571;11576;11584;11591;11601;11615;11624;11765;11766;11789;11791;11792;11793;11804;11811;11821;11839;11983;12009;12010;12011;12035;12036;12037;12038;12039;12040;12044;12056;12063;12066;12067;12068;12069;12072;12073;12076;12091;12095
421,109,8254;8262;8263;8266;8271;8272;8281;8282;8458;8463;8473;8474;8483;8486;8491;8502;8679;8683;8684;8693;8694;8703;8706;8711;8722;8903;8904;8913;8914;8922;8923;8932;8942;9118;9123;9133;9143;9152;9162;9320;9343;9344;9353;9362;9363;9366;9372;9382;9563;9586;10495;10497;10689;10691;10692;10707;10717;10721;10724;10735;10909;10911;10924;10927;10931;10937;10941;11129;11131;11151;11157;11161;11164;11175;11349;11351;11356;11364;11371;11381;11384;11395;11569;11576;11584;11591;11596;11601;11605;11615;11624;11792;11793;11804;11811;11821;11839;12035;12040;12044;12056;12063;12068;12069;12072;12073;12076;12091;12095
422,84,8254;8262;8263;8266;8271;8272;8281;8282;8463;8473;8474;8483;8486;8491;8502;8706;8711;10271;10273;10275;10276;10277;10281;10284;10292;10295;10484;10487;10493;10495;10496;10497;10501;10504;10512;10515;10692;10707;10717;10721;10724;10735;10924;10927;10931;10937;10941;11151;11157;11161;11164;11175;11356;11364;11371;11381;11384;11395;11576;11584;11591;11596;11601;11605;11615;11624;11792;11793;11804;11811;11821;11839;12035;12040;12044;12056;12063;12068;12069;12072;12073;12076;12091;12095
423,63,10271;10276;10277;10281;10284;10292;10295;10484;10487;10496;10497;10501;10504;10512;10515;10692;10707;10717;10721;10724;10735;10924;10927;10931;10937;10941;11151;11157;11161;11164;11175;11356;11364;11371;11381;11384;11395;11576;11584;11591;11596;11601;11605;11615;11624;11792;11793;11804;11811;11821;11839;12035;12040;12044;12056;12063;12068;12069;12072;12073;12076;12091;12095
424,63,10271;10276;10277;10281;10284;10292;10295;10484;10487;10496;10497;10501;10504;10512;10515;10692;10707;10717;10721;10724;10735;10924;10927;10931;10937;10941;11151;11157;11161;11164;11175;11356;11364;11371;11381;11384;11395;11576;11584;11591;11596;11601;11605;11615;11624;11792;11793;11804;11811;11821;11839;12035;12040;12044;12056;12063;12068;12069;12072;12073;12076;12091;12095
425,63,10271;10276;10277;10281;10284;10292;10295;10484;10487;10496;10497;10501;10504;10512;10515;10692;10707;10717;10721;10724;10735;10924;10927;10931;10937;10941;11151;11157;11161;11164;11175;11356;11364;11371;11381;11384;11395;11576;11584;11591;11596;11601;11605;11615;11624;11792;11793;11804;11811;11821;11839;12035;12040;12044;12056;12063;12068;12069;12072;12073;12076;12091;12095
426,63,10271;10276;10277;10281;10284;10292;10295;10484;10487;10496;10497;10501;10504;10512;10515;10692;10707;10717;10721;10724;10735;10924;10927;10931;10937;10941;11151;11157;11161;11164;11175;11356;11364;11371;11381;11384;11395;11576;11584;11591;11596;11601;11605;11615;11624;11792;11793;11804;11811;11821;11839;12035;12040;12044;12056;12063;12068;12069;12072;12073;12076;12091;12095
427,63,10271;10276;10277;10281;10284;10292;10295;10484;10487;10496;10497;10501;10504;10512;10515;10692;10707;10717;10721;10724;10735;10924;10927;10931;10937;10941;11151;11157;11161;11164;11175;11356;11364;11371;11381;11384;11395;11576;11584;11591;11596;11601;11605;11615;11624;11792;11793;11804;11811;11821;11839;12035;12040;12044;12056;12063;12068;12069;12072;12073;12076;12091;12095
428,63,10271;10276;10277;10281;10284;10292;10295;10484;10487;10496;10497;10501;10504;10512;10515;10692;10707;10717;10721;10724;10735;10924;10927;10931;10937;10941;11151;11157;11161;11164;11175;11356;11364;11371;11381;11384;11395;11576;11584;11591;11596;11601;11605;11615;11624;11792;11793;11804;11811;11821;11839;12035;12040;12044;12056;12063;12068;12069;12072;12073;12076;12091;12095
429,63,10271;10276;10277;10281;10284;10292;10295;10484;10487;10496;10497;10501;10504;10512;10515;10692;10707;10717;10721;10724;10735;10924;10927;10931;10937;10941;11151;11157;11161;11164;11175;11356;11364;11371;11381;11384;11395;11576;11584;11591;11596;11601;11605;11615;11624;11792;11793;11804;11811;11821;11839;12035;12040;12044;12056;12063;12068;12069;12072;12073;12076;12091;12095
430,63,10271;10276;10277;10281;10284;10292;10295;10484;10487;10496;10497;10501;10504;10512;10515;10692;10707;10717;10721;10724;10735;10924;10927;10931;10937;10941;11151;11157;11161;11164;11175;11356;11364;11371;11381;11384;11395;11576;11584;11591;11596;11601;11605;11615;11624;11792;11793;11804;11811;11821;11839;12035;12040;12044;12056;12063;12068;12069;12072;12073;12076;12091;12095
431,63,10271;10276;10277;10281;10284;10292;10295;10484;10487;10496;10497;10501;10504;10512;10515;10692;10707;10717;10721;10724;10735;10924;10927;10931;10937;10941;11151;11157;11161;11164;11175;11356;11364;11371;11381;11384;11395;11576;11584;11591;11596;11601;11605;11615;11624;11792;11793;11804;11811;11821;11839;12035;12040;12044;12056;12063;12068;12069;12072;12073;12076;12091;12095
432,63,10271;10276;10277;10281;10284;10292;10295;10484;10487;10496;10497;10501;10504;10512;10515;10692;10707;10717;10721;10724;10735;10924;10927;10931;10937;10941;11151;11157;11161;11164;11175;11356;11364;11371;11381;11384;11395;11576;11584;11591;11596;11601;11605;11615;11624;11792;11793;11804;11811;11821;11839;12035;12040;12044;12056;12063;12068;12069;12072;12073;12076;12091;12095
433,63,10271;10276;10277;10281;10284;10292;10295;10484;10487;10496;10497;10501;10504;10512;10515;10692;10707;10717;10721;10724;10735;10924;10927;10931;10937;10941;11151;11157;11161;11164;11175;11356;11364;11371;11381;11384;11395;11576;11584;11591;11596;11601;11605;11615;11624;11792;11793;11804;11811;11821;11839;12035;12040;12044;12056;12063;12068;12069;12072;12073;12076;12091;12095
434,63,10271;10276;10277;10281;10284;10292;10295;10484;10487;10496;10497;10501;10504;10512;10515;10692;10707;10717;10721;10724;10735;10924;10927;10931;10937;10941;11151;11157;11161;11164;11175;11356;11364;11371;11381;11384;11395;11576;11584;11591;11596;11601;11605;11615;11624;11792;11793;11804;11811;11821;11839;12035;12040;12044;12056;12063;12068;12069;12072;12073;12076;12091;12095
435,63,10271;10276;10277;10281;10284;10292;10295;10484;10487;10496;10497;10501;10504;10512;10515;10692;10707;10717;10721;10724;10735;10924;10927;10931;10937;10941;11151;11157;11161;11164;11175;11356;11364;11371;11381;11384;11395;11576;11584;11591;11596;11601;11605;11615;11624;11792;11793;11804;11811;11821;11839;12035;12040;12044;12056;12063;12068;12069;12072;12073;12076;12091;12095
436,63,10271;10276;10277;10281;10284;10292;10295;10484;10487;10496;10497;10501;10504;10512;10515;10692;10707;10717;10721;10724;10735;10924;10927;10931;10937;10941;11151;11157;11161;11164;11175;11356;11364;11371;11381;11384;11395;11576;11584;11591;11596;11601;11605;11615;11624;11792;11793;11804;11811;11821;11839;12035;12040;12044;12056;12063;12068;12069;12072;12073;12076;12091;12095
437,63,10271;10276;10277;10281;10284;10292;10295;10484;10487;10496;10497;10501;10504;10512;10515;10692;10707;10717;10721;10724;10735;10924;10927;10931;10937;10941;11151;11157;11161;11164;11175;11356;11364;11371;11381;11384;11395;11576;11584;11591;11596;11601;11605;11615;11624;11792;11793;11804;11811;11821;11839;12035;12040;12044;12056;12063;12068;12069;12072;12073;12076;12091;12095
438,63,10271;10276;10277;10281;10284;10292;10295;10484;10487;10496;10497;10501;10504;10512;10515;10692;10707;10717;10721;10724;10735;10924;10927;10931;10937;10941;11151;11157;11161;11164;11175;11356;11364;11371;11381;11384;11395;11576;11584;11591;11596;11601;11605;11615;11624;11792;11793;11804;11811;11821;11839;12035;12040;12044;12056;12063;12068;12069;12072;12073;12076;12091;12095
439,63,10271;10276;10277;10281;10284;10292;10295;10484;10487;10496;10497;10501;10504;10512;10515;10692;10707;10717;10721;10724;10735;10924;10927;10931;10937;10941;11151;11157;11161;11164;11175;11356;11364;11371;11381;11384;11395;11576;11584;11591;11596;11601;11605;11615;11624;11792;11793;11804;11811;11821;11839;12035;12040;12044;12056;12063;12068;12069;12072;12073;12076;12091;12095
440,63,10271;10276;10277;10281;10284;10292;10295;10484;10487;10496;10497;10501;10504;10512;10515;10692;10707;10717;10721;10724;10735;10924;10927;10931;10937;10941;11151;11157;11161;11164;11175;11356;11364;11371;11381;11384;11395;11576;11584;11591;11596;11601;11605;11615;11624;11792;11793;11804;11811;11821;11839;12035;12040;12044;12056;12063;12068;12069;12072;12073;12076;12091;12095
441,63,10271;10276;10277;10281;10284;10292;10295;10484;10487;10496;10497;10501;10504;10512;10515;10692;10707;10717;10721;10724;10735;10924;10927;10931;10937;10941;11151;11157;11161;11164;11175;11356;11364;11371;11381;11384;11395;11576;11584;11591;11596;11601;11605;11615;11624;11792;11793;11804;11811;11821;11839;12035;12040;12044;12056;12063;12068;12069;12072;12073;12076;12091;12095
442,63,10271;10276;10277;10281;10284;10292;10295;10484;10487;10496;10497;10501;10504;10512;10515;10692;10707;10717;10721;10724;10735;10924;10927;10931;10937;10941;11151;11157;11161;11164;11175;11356;11364;11371;11381;11384;11395;11576;11584;11591;11596;11601;11605;11615;11624;11792;11793;11804;11811;11821;11839;12035;12040;12044;12056;12063;12068;12069;12072;12073;12076;12091;12095
443,63,10271;10276;10277;10281;10284;10292;10295;10484;10487;10496;10497;10501;10504;10512;10515;10692;10707;10717;10721;10724;10735;10924;10927;10931;10937;10941;11151;11157;11161;11164;11175;11356;11364;11371;11381;11384;11395;11576;11584;11591;11596;11601;11605;11615;11624;11792;11793;11804;11811;11821;11839;12035;12040;12044;12056;12063;12068;12069;12072;12073;12076;12091;12095
444,63,10271;10276;10277;10281;10284;10292;10295;10484;10487;10496;10497;10501;10504;10512;10515;10692;10707;10717;10721;10724;10735;10924;10927;10931;10937;10941;11151;11157;11161;11164;11175;11356;11364;11371;11381;11384;11395;11576;11584;11591;11596;11601;11605;11615;11624;11792;11793;11804;11811;11821;11839;12035;12040;12044;12056;12063;12068;12069;12072;12073;12076;12091;12095
445,63,10271;10276;10277;10281;10284;10292;10295;10484;10487;10496;10497;10501;10504;10512;10515;10692;10707;10717;10721;10724;10735;10924;10927;10931;10937;10941;11151;11157;11161;11164;11175;11356;11364;11371;11381;11384;11395;11576;11584;11591;11596;11601;11605;11615;11624;11792;11793;11804;11811;11821;11839;12035;12040;12044;12056;12063;12068;12069;12072;12073;12076;12091;12095
446,63,10271;10276;10277;10281;10284;10292;10295;10484;10487;10496;10497;10501;10504;10512;10515;10692;10707;10717;10721;10724;10735;10924;10927;10931;10937;10941;11151;11157;11161;11164;11175;11356;11364;11371;11381;11384;11395;11576;11584;11591;11596;11601;11605;11615;11624;11792;11793;11804;11811;11821;11839;12035;12040;12044;12056;12063;12068;12069;12072;12073;12076;12091;12095
447,63,10271;10276;10277;10281;10284;10292;10295;10484;10487;10496;10497;10501;10504;10512;10515;10692;10707;10717;10721;10724;10735;10924;10927;10931;10937;10941;11151;11157;11161;11164;11175;11356;11364;11371;11381;11384;11395;11576;11584;11591;11596;11601;11605;11615;11624;11792;11793;11804;11811;11821;11839;12035;12040;12044;12056;12063;12068;12069;12072;12073;12076;12091;12095
448,63,10271;10276;10277;10281;10284;10292;10295;10484;10487;10496;10497;10501;10504;10512;10515;10692;10707;10717;10721;10724;10735;10924;10927;10931;10937;10941;11151;11157;11161;11164;11175;11356;11364;11371;11381;11384;11395;11576;11584;11591;11596;11601;11605;11615;11624;11792;11793;11804;11811;11821;11839;12035;12040;12044;12056;12063;12068;12069;12072;12073;12076;12091;12095
449,63,10271;10276;10277;10281;10284;10292;10295;10484;10487;10496;10497;10501;10504;10512;10515;10692;10707;10717;10721;10724;10735;10924;10927;10931;10937;10941;11151;11157;11161;11164;11175;11356;11364;11371;11381;11384;11395;11576;11584;11591;11596;11601;11605;11615;11624;11792;11793;11804;11811;11821;11839;12035;12040;12044;12056;12063;12068;12069;12072;12073;12076;12091;12095
450,63,10271;10276;10277;10281;10284;10292;10295;10484;10487;10496;10497;10501;10504;10512;10515;10692;10707;10717;10721;10724;10735;10924;10927;10931;10937;10941;11151;11157;11161;11164;11175;11356;11364;11371;11381;11384;11395;11576;11584;11591;11596;11601;11605;11615;11624;11792;11793;11804;11811;11821;11839;12035;12040;12044;12056;12063;12068;12069;12072;12073;12076;12091;12095
451,63,10271;10276;10277;10281;10284;10292;10295;10484;10487;10496;10497;10501;10504;10512;10515;10692;10707;10717;10721;10724;10735;10924;10927;10931;10937;10941;11151;11157;11161;11164;11175;11356;11364;11371;11381;11384;11395;11576;11584;11591;11596;11601;11605;11615;11624;11792;11793;11804;11811;11821;11839;12035;12040;12044;12056;12063;12068;12069;12072;12073;12076;12091;12095
452,63,10271;10276;10277;10281;10284;10292;10295;10484;10487;10496;10497;10501;10504;10512;10515;10692;10707;10717;10721;10724;10735;10924;10927;10931;10937;10941;11151;11157;11161;11164;11175;11356;11364;11371;11381;11384;11395;11576;11584;11591;11596;11601;11605;11615;11624;11792;11793;11804;11811;11821;11839;12035;12040;12044;12056;12063;12068;12069;12072;12073;12076;12091;12095
453,63,10271;10276;10277;10281;10284;10292;10295;10484;10487;10496;10497;10501;10504;10512;10515;10692;10707;10717;10721;10724;10735;10924;10927;10931;10937;10941;11151;11157;11161;11164;11175;11356;11364;11371;11381;11384;11395;11576;11584;11591;11596;11601;11605;11615;11624;11792;11793;11804;11811;11821;11839;12035;12040;12044;12056;12063;12068;12069;12072;12073;12076;12091;12095
454,63,10271;10276;10277;10281;10284;10292;10295;10484;10487;10496;10497;10501;10504;10512;10515;10692;10707;10717;10721;10724;10735;10924;10927;10931;10937;10941;11151;11157;11161;11164;11175;11356;11364;11371;11381;11384;11395;11576;11584;11591;11596;11601;11605;11615;11624;11792;11793;11804;11811;11821;11839;12035;12040;12044;12056;12063;12068;12069;12072;12073;12076;12091;12095
455,63,10271;10276;10277;10281;10284;10292;10295;10484;10487;10496;10497;10501;10504;10512;10515;10692;10707;10717;10721;10724;10735;10924;10927;10931;10937;10941;11151;11157;11161;11164;11175;11356;11364;11371;11381;11384;11395;11576;11584;11591;11596;11601;11605;11615;11624;11792;11793;11804;11811;11821;11839;12035;12040;12044;12056;12063;12068;12069;12072;12073;12076;12091;12095
456,63,10271;10276;10277;10281;10284;10292;10295;10484;10487;10496;10497;10501;10504;10512;10515;10692;10707;10717;10721;10724;10735;10924;10927;10931;10937;10941;11151;11157;11161;11164;11175;11356;11364;11371;11381;11384;11395;11576;11584;11591;11596;11601;11605;11615;11624;11792;11793;11804;11811;11821;11839;12035;12040;12044;12056;12063;12068;12069;12072;12073;12076;12091;12095
457,63,10271;10276;10277;10281;10284;10292;10295;10484;10487;10496;10497;10501;10504;10512;10515;10692;10707;10717;10721;10724;10735;10924;10927;10931;10937;10941;11151;11157;11161;11164;11175;11356;11364;11371;11381;11384;11395;11576;11584;11591;11596;11601;11605;11615;11624;11792;11793;11804;11811;11821;11839;12035;12040;12044;12056;12063;12068;12069;12072;12073;12076;12091;12095
458,63,10271;10276;10277;10281;10284;10292;10295;10484;10487;10496;10497;10501;10504;10512;10515;10692;10707;10717;10721;10724;10735;10924;10927;10931;10937;10941;11151;11157;11161;11164;11175;11356;11364;11371;11381;11384;11395;11576;11584;11591;11596;11601;11605;11615;11624;11792;11793;11804;11811;11821;11839;12035;12040;12044;12056;12063;12068;12069;12072;12073;12076;12091;12095
459,82,10271;10276;10277;10281;10284;10292;10295;10484;10487;10496;10497;10501;10504;10512;10515;10692;10707;10717;10721;10724;10735;10924;10927;10931;10937;10941;11151;11157;11161;11164;11175;11356;11364;11371;11381;11384;11395;11576;11584;11591;11596;11601;11605;11615;11624;11626;11650;11792;11793;11804;11811;11821;11839;11851;11875;11878;11973;12001;12026;12027;12029;12035;12040;12042;12044;12052;12054;12055;12056;12057;12062;12063;12068;12069;12072;12073;12076;12086;12089;12091;12094;12095
460,119,10271;10276;10277;10281;10284;10292;10295;10484;10487;10496;10497;10501;10504;10512;10515;10692;10707;10717;10721;10724;10735;10924;10925;10927;10930;10931;10937;10941;11134;11139;11143;11145;11149;11151;11157;11159;11161;11162;11164;11168;11175;11178;11341;11354;11356;11359;11363;11364;11365;11369;11371;11379;11381;11382;11384;11388;11395;11398;11574;11576;11579;11583;11584;11585;11589;11591;11596;11598;11601;11602;11605;11608;11615;11618;11626;11650;11781;11792;11793;11794;11799;11800;11803;11804;11805;11809;11811;11818;11819;11821;11822;11828;11831;11839;11851;11875;11878;12027;12042;12044;12052;12055;12056;12057;12061;12062;12068;12069;12070;12072;12073;12074;12076;12084;12086;12087;12089;12091;12094
461,105,10260;10270;10271;10276;10277;10278;10279;10281;10282;10284;10287;10288;10291;10292;10293;10295;10297;10484;10485;10487;10489;10496;10497;10498;10499;10501;10502;10504;10508;10511;10512;10515;10517;10518;10692;10695;10705;10707;10710;10717;10718;10719;10721;10724;10727;10728;10731;10735;10738;10923;10924;10925;10927;10929;10930;10937;10938;10939;10941;10942;10958;11134;11139;11149;11159;11162;11164;11168;11175;11178;11354;11359;11369;11379;11382;11388;11398;11574;11579;11589;11598;11602;11608;11618;11626;11650;11794;11799;11800;11809;11818;11819;11822;11828;11851;11875;11878;12042;12052;12061;12062;12070;12074;12084;12094
462,70,10260;10270;10278;10279;10282;10287;10288;10297;10489;10498;10499;10502;10508;10517;10518;10695;10710;10718;10719;10727;10728;10738;10929;10930;10938;10939;10942;10958;11134;11139;11149;11159;11162;11168;11178;11354;11359;11369;11379;11382;11388;11398;11574;11579;11589;11598;11602;11608;11618;11626;11650;11794;11799;11800;11809;11818;11819;11822;11828;11851;11875;11878;12042;12052;12061;12062;12070;12074;12084;12094
463,70,10260;10270;10278;10279;10282;10287;10288;10297;10489;10498;10499;10502;10508;10517;10518;10695;10710;10718;10719;10727;10728;10738;10929;10930;10938;10939;10942;10958;11134;11139;11149;11159;11162;11168;11178;11354;11359;11369;11379;11382;11388;11398;11574;11579;11589;11598;11602;11608;11618;11626;11650;11794;11799;11800;11809;11818;11819;11822;11828;11851;11875;11878;12042;12052;12061;12062;12070;12074;12084;12094
464,70,10260;10270;10278;10279;10282;10287;10288;10297;10489;10498;10499;10502;10508;10517;10518;10695;10710;10718;10719;10727;10728;10738;10929;10930;10938;10939;10942;10958;11134;11139;11149;11159;11162;11168;11178;11354;11359;11369;11379;11382;11388;11398;11574;11579;11589;11598;11602;11608;11618;11626;11650;11794;11799;11800;11809;11818;11819;11822;11828;11851;11875;11878;12042;12052;12061;12062;12070;12074;12084;12094
465,70,10260;10270;10278;10279;10282;10287;10288;10297;10489;10498;10499;10502;10508;10517;10518;10695;10710;10718;10719;10727;10728;10738;10929;10930;10938;10939;10942;10958;11134;11139;11149;11159;11162;11168;11178;11354;11359;11369;11379;11382;11388;11398;11574;11579;11589;11598;11602;11608;11618;11626;11650;11794;11799;11800;11809;11818;11819;11822;11828;11851;11875;11878;12042;12052;12061;12062;12070;12074;12084;12094
466,70,10260;10270;10278;10279;10282;10287;10288;10297;10489;10498;10499;10502;10508;10517;10518;10695;10710;10718;10719;10727;10728;10738;10929;10930;10938;10939;10942;10958;11134;11139;11149;11159;11162;11168;11178;11354;11359;11369;11379;11382;11388;11398;11574;11579;11589;11598;11602;11608;11618;11626;11650;11794;11799;11800;11809;11818;11819;11822;11828;11851;11875;11878;12042;12052;12061;12062;12070;12074;12084;12094
467,70,10260;10270;10278;10279;10282;10287;10288;10297;10489;10498;10499;10502;10508;10517;10518;10695;10710;10718;10719;10727;10728;10738;10929;10930;10938;10939;10942;10958;11134;11139;11149;11159;11162;11168;11178;11354;11359;11369;11379;11382;11388;11398;11574;11579;11589;11598;11602;11608;11618;11626;11650;11794;11799;11800;11809;11818;11819;11822;11828;11851;11875;11878;12042;12052;12061;12062;12070;12074;12084;12094
468,70,10260;10270;10278;10279;10282;10287;10288;10297;10489;10498;10499;10502;10508;10517;10518;10695;10710;10718;10719;10727;10728;10738;10929;10930;10938;10939;10942;10958;11134;11139;11149;11159;11162;11168;11178;11354;11359;11369;11379;11382;11388;11398;11574;11579;11589;11598;11602;11608;11618;11626;11650;11794;11799;11800;11809;11818;11819;11822;11828;11851;11875;11878;12042;12052;12061;12062;12070;12074;12084;12094
